data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
5273840;404;KEN6256;6256;"16 January 2017";2017;1;Battles;"Armed clash";"Kowow Clan Militia (Kenya)";;4;"Marakwet Ethnic Militia (Kenya)";;4;44;"Eastern Africa";Kenya;"Elgeyo Marakwet";"Marakwet West";Kapsowar;Elegeyo-Marakwet;0.99;35.55;2;"Star (Kenya)";National;"On 16 January, Kowow clan and residents of Maron sub-location clashed. Several houses were torched in Marakwet East after the body of a 62 year old woman was found.";0;1618560982;KEN
5203409;404;KEN5280;5280;"14 January 2017";2017;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";"Women (Kenya)";7;57;"Eastern Africa";Kenya;Nyamira;Nyamira;Bogichora;Nyamira;-0.5666;34.9167;2;"Kenya Standard";National;"Two woman who were accused of witchcraft are lynched in Nyamokenye village, Nyamira on the evening of 14/01.";2;1618560899;KEN
5234441;404;KEN5279;5279;"13 January 2017";2017;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Bomet;"Bomet Central";"Silibwet Township";Chepkositonik;-0.7333;35.3667;2;"Kenya Standard";National;"A suspect behind a spate of motorbike theft and rape cases was Friday lynched in Kelonget village in Bomet Central. Irate public set the man's house blaze before stoning him to death and setting his body on fire after an extended search.";1;1618560899;KEN
5273839;404;KEN6255;6255;"10 January 2017";2017;1;"Strategic developments";Other;"Somali Ethnic Militia (Kenya)";"Pastoralists (Kenya)";4;;;0;40;"Eastern Africa";Kenya;Kitui;"Kitui Central";Township;Kitui;-1.3667;38.0167;1;"Star (Kenya)";National;"Non-violent activity: Heavily armed Somali militia/herders are reported to have encorached onto farms in Kitui, armed with AK-47s and displaced unprotected farmer settlements.";0;1561469151;KEN
4769079;404;KEN5278;5278;"09 January 2017";2017;1;Riots;"Mob violence";"Rioters (Kenya)";;5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Narok;"Narok North";"Narok Town";Narok;-1.0783;35.8601;1;"Kenya Standard";National;"A group of angered boda boda operators attack a full passenger bus, setting it alight. The boda boda rider were angered after a colleague was injured in an accident. All passengers escaped, no casualties.";0;1552577120;KEN
4769501;404;KEN5277;5277;"08 January 2017";2017;1;Battles;"Armed clash";"Kipsigi Ethnic Militia (Kenya)";;4;"Maasai Ethnic Militia (Kenya)";;4;44;"Eastern Africa";Kenya;Narok;"Narok North";"Narok Town";Narok;-1.0783;35.8601;2;"Daily Nation (Kenya)";National;"A bystander student was killed on Sunday as renewed clashes between the Kipsigis and Maasai communities escalated at Pimbinyiet on the Trans Mara West-Trans Mara East border in Narok County. A similar clash took place at the location on 04/01.";1;1552577121;KEN
4770414;404;KEN5276;5276;"05 January 2017";2017;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;"Police Forces of Kenya (2013-)";;1;15;"Eastern Africa";Kenya;Busia;Butula;"Marachi West";Bumala;0.3036;34.2014;1;"Daily Nation (Kenya)";National;"Busia County residents have destroyed properties in protest to the killing of a boda boda rider by a police officer. torched a police Land Cruiser and four houses (three belonging to Administration Police officers and one for the chief). The driver had been shot during a traffic stop.";0;1552577122;KEN
4770665;404;KEN5275;5275;"04 January 2017";2017;1;Battles;"Armed clash";"Kipsigi Ethnic Militia (Kenya)";;4;"Maasai Ethnic Militia (Kenya)";;4;44;"Eastern Africa";Kenya;Narok;"Narok North";"Narok Town";Narok;-1.0783;35.8601;2;"Daily Nation (Kenya)";National;"One is dead following clashes between Kipsigis and Maasai militias at Pimbinyiet on the Trans Mara West-Trans Mara East border in Narok County.";1;1552577122;KEN
4770957;404;KEN5274;5274;"03 January 2017";2017;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;;;0;50;"Eastern Africa";Kenya;Nyeri;"Nyeri Central";Gatitu;Muruguru;-0.4631;37.0371;1;"Daily Nation (Kenya)";National;"Residents blocked the Nyeri-Karatina road to protest rising accidents. The residents barricaded the road using stones and bonfires and urged the Kenya National Highway Authority to erect speed bumps to reduce the number of accidents.";0;1618560899;KEN
5273838;404;KEN6254;6254;"02 January 2017";2017;1;"Violence against civilians";Attack;"Somali Ethnic Militia (Kenya)";;4;"Civilians (Kenya)";"Pastoralists (Kenya)";7;47;"Eastern Africa";Kenya;Kitui;"Kitui Central";Township;Kitui;-1.3667;38.0167;2;"Star (Kenya)";National;"On 2 January, Somali militants shot dead two herders in Inyanzae.";2;1561469151;KEN
4771720;404;KEN5273;5273;"31 December 2016";2016;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;;;0;50;"Eastern Africa";Kenya;Kisumu;"Kisumu East";"Nyalenda a";Nyamasaria;-0.1161;34.7837;1;"Daily Nation (Kenya)";National;"Residents block roads in protest of pollution of a nearby river.";0;1618560899;KEN
7687826;404;KEN5272;5272;"28 December 2016";2016;1;"Violence against civilians";Attack;"Maasai Ethnic Militia (Kenya)";;4;"Civilians (Kenya)";"Kipsigi Ethnic Group (Kenya)";7;47;"Eastern Africa";Kenya;Narok;"Transmara West";Shankoe;Kilgoris;-1.0077;34.8806;2;"Daily Nation (Kenya)";National;"A Kipsigis man is dead and others are injured following an attack from suspected Maasai militia at Esoit, Junction and Kirindon in Trans Mara West. Similar violence had occurred in recent weeks.";1;1618560899;KEN
5273837;404;KEN6253;6253;"27 December 2016";2016;2;"Strategic developments";Other;"Pokot Ethnic Militia (Kenya)";;4;;;0;40;"Eastern Africa";Kenya;Baringo;Marigat;Marigat;Makutani;0.5;36;2;"Star (Kenya)";National;"Non-violent activity: Pokot bandits have resorted to blocking roads using twigs and stones. Currently, they have barricaded Makutani-Arabal road, Norokwei-Kiserian road and speculation is high that they are likely to close the Arabal-Sirata road in a bid to block security officers from flushing them out of their hideouts.";0;1618560982;KEN
4772374;404;KEN5271;5271;"26 December 2016";2016;1;"Violence against civilians";Attack;"Pokot Ethnic Militia (Kenya)";;4;"Civilians (Kenya)";;7;47;"Eastern Africa";Kenya;"Elgeyo Marakwet";"Marakwet East";Endo;Chesongoch;1.1333;35.6333;1;"Daily Nation (Kenya)";National;"One person was killed on the night of 26/12 while three others sustained serious injuries following an attack by suspected Pokot militia in Chesongoch, Kerio Valley. A similar attack occurred earlier in the week.";1;1618560898;KEN
5273836;404;KEN6252;6252;"26 December 2016";2016;1;Battles;"Armed clash";"Naivasha Communal Militia (Kenya)";;4;"Kinangop Communal Militia (Kenya)";;4;44;"Eastern Africa";Kenya;Nakuru;Naivasha;"Lake View";Naivasha;-0.7202;36.4285;2;"Star (Kenya)";National;"On 26 December, 20 people were injured as residents from Matundura and Gituro villages (Naivasha and Kinangop constituencies) clashed over a boundary dispute.";0;1561469151;KEN
5273835;404;KEN6251;6251;"25 December 2016";2016;1;"Strategic developments";Other;"Pokot Ethnic Militia (Kenya)";;4;;;0;40;"Eastern Africa";Kenya;Baringo;Marigat;Marigat;Marigat;0.4667;35.9833;2;"Star (Kenya)";National;"Non-violent activity: on 25 December, a group of suspected Pokot militia raided a village near Arabel and forced locals who were attending a church service to flee. No one was injured.";0;1618560982;KEN
5273833;404;KEN6249;6249;"24 December 2016";2016;1;"Violence against civilians";Attack;"Somali Ethnic Militia (Kenya)";;4;"Civilians (Kenya)";;7;47;"Eastern Africa";Kenya;Kitui;"Kitui Central";Township;Kitui;-1.3667;38.0167;2;"Star (Kenya)";National;"On 24 December, Somali militants who have encroached Kitui county and posing as herders, gunned down a man in Katangini.";1;1561469151;KEN
5273834;404;KEN6250;6250;"24 December 2016";2016;1;Battles;"Armed clash";"Pokot Ethnic Militia (Kenya)";;4;"Marakwet Ethnic Militia (Kenya)";"Pastoralists (Kenya)";4;44;"Eastern Africa";Kenya;Turkana;"Turkana Central";"Kerio Delta";Kerio;2.9833;36.1167;2;"Star (Kenya)";National;"On 24 December, one person was shot and injured when suspected Pokot militia raided Chemwoyo and Murkutwo. Marakwet herders retaliated leading to an hour of heavy gunfire.";0;1561469151;KEN
5273221;404;KEN5269;5269;"23 December 2016";2016;1;Battles;"Armed clash";"Police Forces of Kenya (2013-)";;1;"MRC: Mombasa Republican Council";;3;13;"Eastern Africa";Kenya;Kwale;Matuga;"Waa Ngombeni";Kombani;-4.1999;39.5811;1;AP;International;"One attacker died and three police officers were wounded Friday after a group of men armed with machetes and bows assaulted a coastal police post to steal guns, an official said. No group has claimed responsibility, but initial suspicion has fallen on a secessionist group called the Mombasa Republican Council that wants the coastal region to secede from Kenya, claiming marginalization.";1;1618560898;KEN
6318028;404;KEN5270;5270;"23 December 2016";2016;1;"Violence against civilians";Attack;"Al Shabaab";;2;"Civilians (Kenya)";;7;27;"Eastern Africa";Kenya;Wajir;Tarbaj;Tarbaj;Tarbaj;2.216;40.12;1;Xinhua;International;"At least two people were killed and some others injured by suspected al-Shabaab who vandalized a communication mast in the Tarbaj area near the border with Somalia.";2;1572403790;KEN
6317710;404;KEN5268;5268;"22 December 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;Xinhua;International;"Lawmakers from major opposition parties in Kenya staged a walkout from a parliamentary session to protest the passage of a contentious legal provision.";0;1572403789;KEN
7687842;404;KEN5267;5267;"21 December 2016";2016;1;Battles;"Armed clash";"Kipsigi Ethnic Militia (Kenya)";;4;"Maasai Ethnic Militia (Kenya)";;4;44;"Eastern Africa";Kenya;Narok;"Transmara West";Shankoe;Kilgoris;-1.0077;34.8806;2;"Daily Nation (Kenya)";National;"Three people were on 21/12 are killed in Esoit, Trans Mara West (outside Kilgoris) in Narok County as fighting between the Kipsigis and Maasai communities. The fighting was an escalation of tit-for-tat attacks the previous day.";3;1618560898;KEN
4773450;404;KEN5264;5264;"20 December 2016";2016;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;;;0;50;"Eastern Africa";Kenya;"Taita Taveta";Voi;Sagala;Sagalla;-3.5101;38.5746;1;"Daily Nation (Kenya)";National;"More than 600 demonstrators from Sagalla in Taita Taveta County on 20/12 blocked the Nairobi-Mombasa highway to protest against increased cases of human-wildlife conflict in the area.";0;1618560898;KEN
5273832;404;KEN6248;6248;"20 December 2016";2016;1;Battles;"Armed clash";"Kabasiran Clan Militia (Kenya)";;4;"Kapshoi Clan Militia (Kenya)";;4;44;"Eastern Africa";Kenya;"Elgeyo Marakwet";"Marakwet East";Endo;Tot;1.2;35.65;1;"Star (Kenya)";National;"On 20 December, interclan skirmishes were reported in the Kerio Valley. This is a continuation from the previous day. 25 houses were burned and two people were killed in total in the attacks. Fatalities coded on 19 December.";0;1618560982;KEN
7687773;404;KEN5266;5266;"20 December 2016";2016;1;"Violence against civilians";Attack;"Maasai Ethnic Militia (Kenya)";;4;"Civilians (Kenya)";"Kipsigi Ethnic Group (Kenya)";7;47;"Eastern Africa";Kenya;Narok;"Transmara West";Shankoe;Kilgoris;-1.0077;34.8806;2;"Daily Nation (Kenya)";National;"A Kipsigis is killed by people believed to be from the Maasai community outside Kilgoris at Esoit trading centre. The attack led to retaliation from Kipsigs militia.";1;1618560898;KEN
7687788;404;KEN5265;5265;"20 December 2016";2016;1;"Violence against civilians";Attack;"Kipsigi Ethnic Militia (Kenya)";;4;"Civilians (Kenya)";"Maasai Ethnic Group (Kenya)";7;47;"Eastern Africa";Kenya;Narok;"Transmara West";Shankoe;Kilgoris;-1.0077;34.8806;2;"Daily Nation (Kenya)";National;"Members of a Kipsigs militia attack and kill two Maasai in retaliation for earlier violence.";2;1618560898;KEN
4773488;404;KEN5263;5263;"19 December 2016";2016;1;"Violence against civilians";Attack;"Pokot Ethnic Militia (Kenya)";;4;"Civilians (Kenya)";;7;47;"Eastern Africa";Kenya;Turkana;"Turkana Central";"Kerio Delta";Kerio;2.9833;36.1167;2;"Daily Nation (Kenya)";National;"Pokot raiders attack and kill a crossing guard during in Liter village and two others in neighbouring Endo Location, both in the Kerio valley the early morning hours. The attacks led to ethnic tension in the area.";2;1552577127;KEN
7275574;404;KEN5262;5262;"19 December 2016";2016;1;"Violence against civilians";Attack;"Kabasiran Clan Militia (Kenya)";;4;"Civilians (Kenya)";"Kapshoi Clan Group (Kenya)";7;47;"Eastern Africa";Kenya;"Elgeyo Marakwet";"Marakwet East";Endo;Tot;1.2;35.65;1;"Daily Nation (Kenya)";National;"Members of the Kabsiren clan attacked and killed two of their Kapshoi counterparts accusing them of 'harbouring their enemies' from the Pokot community.";2;1618560898;KEN
4774116;404;KEN5260;5260;"16 December 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Health Workers (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Nyeri;"Nyeri Central";Rware;Nyeri;-0.4167;36.95;1;"Daily Nation (Kenya)";National;"Nurses at the Nyeri County Referral Hospital have on 16/12 held a peaceful demonstration protesting over delayed payments and promotions.";0;1618560897;KEN
7211734;404;KEN5261;5261;"16 December 2016";2016;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Kitui;"Kitui Central";Township;Kitui;-1.3667;38.0167;1;"Daily Nation (Kenya)";National;"Former Kitui mayor was crushed to death and a former Land minister was injured after protests against the demolition of kiosks turned riotous in Kitui town. Following the incident, the driver of the truck defended himself, claiming the protesters threatened to lynch him and burn the truck.";1;1600121122;KEN
6308553;404;KEN5258;5258;"15 December 2016";2016;1;Battles;"Armed clash";"Military Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Garissa;Hulugho;Hulugho;Hulugho;-1.15;41.0667;1;"Shabelle Media Network";Regional;"Military forces kill four members of al Shabaab in Hulugho during the mid-morning of 15/12.";4;1618560897;KEN
7687734;404;KEN5259;5259;"15 December 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Migori;"Suna West";Ragana-oruba;Migori;-1.0667;34.4667;1;"Daily Nation (Kenya)";National;"Migori government workers strike and protest over pay.";0;1618560897;KEN
5273219;404;KEN5257;5257;"12 December 2016";2016;1;Protests;"Protest with intervention";"Protesters (Kenya)";;6;"Police Forces of Kenya (2013-)";;1;16;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Kenya Standard";National;"Police arrest three and use tear gas during an anti-government corruption protest in Kenya. No violence reported from the protesters.";0;1561469150;KEN
5273831;404;KEN6247;6247;"12 December 2016";2016;1;Riots;"Mob violence";"Rioters (Kenya)";"Jubilee Coalition";5;"Rioters (Kenya)";"PNU: Party of National Unity";5;55;"Eastern Africa";Kenya;Meru;"Imenti North";Municipality;Meru;0.05;37.65;1;"Star (Kenya)";National;"On 12 December, supporters of Senator Kiraitu Murungi and Governor Peter Munya clashed at Meru Technical Training Institute. Opposing groups threw chairs at each other.";0;1618560982;KEN
6308474;404;KEN5254;5254;"12 December 2016";2016;1;Battles;"Armed clash";"Military Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Mandera;"Mandera South";Kotulo;"Daba Siti";2.6106;40.8863;1;"Shabelle Media Network";Regional;"Suspected Al-Shabaab have attacked Dabacity in Elwak, Mandera County and destroyed a Safaricom telecommunication mast. County Commissioner Fredrick Shisia said the attack occurred at about 1.45am on 12/12.The attackers overpowered five security operatives guarding the mast, causing them to flee.";0;1618560897;KEN
7275538;404;KEN5256;5256;"12 December 2016";2016;1;"Violence against civilians";Attack;"Police Forces of Kenya (2013-)";;1;"Civilians (Kenya)";"Journalists (Kenya)";7;17;"Eastern Africa";Kenya;Nyamira;"Masaba North";Gesima;Nyakongo;-0.7;34.9833;1;"Daily Nation (Kenya)";National;"Three journalists were reported assaulted by 'county officials' at Nyakongo school, Nyamira County.";0;1618560897;KEN
7275541;404;KEN5255;5255;"12 December 2016";2016;2;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nyandarua;Ndaragwa;Kiritta;"Mairo Inya";0.0256;36.4078;1;"Daily Nation (Kenya)";National;"Residents 'recently' protest the high number of traffic accidents in the area.";0;1618560897;KEN
5273217;404;KEN5253;5253;"09 December 2016";2016;1;Battles;"Armed clash";"Military Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Garissa;Hulugho;Hulugho;Hulugho;-1.15;41.0667;1;AP;International;"A military patrol encounters and kill four suspected members of al Shabaab in the Hulugho area on 09/12.";4;1618560897;KEN
5273830;404;KEN6246;6246;"08 December 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Health Workers (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Kitui;"Kitui Central";Township;Kitui;-1.3667;38.0167;1;"Star (Kenya)";National;"On 8 December, striking doctors and nurses protested in Kitui town as a country-wide boycott enters its fourth day.";0;1561469151;KEN
7687793;404;KEN5252;5252;"03 December 2016";2016;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;;;0;50;"Eastern Africa";Kenya;Nakuru;"Nakuru North";Kabatini;Nakuru;-0.2441;36.142;1;"Daily Nation (Kenya)";National;"Residents of Mercy Njeri area of Nakuru county on the evening of 03/12 evening blocked the Nakuru- Kabarak road as they protested the killing of two brothers by a police officer (details of incident not clear.)";0;1618560896;KEN
4776491;404;KEN5251;5251;"02 December 2016";2016;1;"Explosions/Remote violence";"Remote explosive/landmine/IED";"Al Shabaab";;2;"Civilians (Kenya)";;7;27;"Eastern Africa";Kenya;Mandera;"Mandera East";Township;Mandera;3.9357;41.8542;1;"Daily Nation (Kenya)";National;"Three people are injured in Mandera after their fuel tanker ran over an Improvised Explosive Device (IED) between Kotulo and Chuma Mrefu. Al Shabaab suspected. A similar attack against police occurred earlier in the week.";0;1552577157;KEN
6256547;404;KEN5250;5250;"01 December 2016";2016;1;"Strategic developments";"Looting/property destruction";"Unidentified Armed Group (Kenya)";;3;"Government of Kenya (2013-)";;1;13;"Eastern Africa";Kenya;Vihiga;Vihiga;Lugaga-Wamuluma;Vihiga;0.0802;34.7237;1;"Capital FM";National;"Property destruction: Offices of the Vihiga County government are destroyed by unidentified arsonists.";0;1572403705;KEN
4776913;404;KEN5248;5248;"30 November 2016";2016;1;Riots;"Violent demonstration";"Police Forces of Kenya (2013-)";;1;"Rioters (Kenya)";;5;15;"Eastern Africa";Kenya;Migori;"Kuria West";Nyamosense;Isebania;-1.2167;34.4667;1;"Daily Nation (Kenya)";National;"The day after a group of armed robbers shot and killed a teacher, residents of Isebania border town block roads in protest. They engaged in running battles with police who dispersed them with tear gas.";0;1618560896;KEN
7211719;404;KEN5249;5249;"30 November 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Tharaka-Nithi;"Tharaka South";Marimanti;Kathwana;-0.1282;37.9358;1;"Daily Nation (Kenya)";National;"Residents of Kathwana in Tharaka-Nithi demonstrated over a statement made by the Deputy President which appeared to suggest the national government does not recognise the town as the counties headquarters.";0;1618560896;KEN
6316733;404;KEN5247;5247;"29 November 2016";2016;1;"Explosions/Remote violence";"Remote explosive/landmine/IED";"Police Forces of Kenya (2013-)";;1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Mandera;"Mandera East";Township;Mandera;3.9357;41.8542;1;Xinhua;International;"Suspected al Shabaab target police with an IED in Mandera. No causalities.";0;1572403788;KEN
4777222;404;KEN5245;5245;"28 November 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Isiolo;Isiolo;"Bula Pesa";Isiolo;0.3546;37.5822;1;"Daily Nation (Kenya)";National;"Traders protest forced eviction in Isiolo.";0;1618560896;KEN
4777223;404;KEN5246;5246;"28 November 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";"KPAWU: Kenya Plantation and Agricultural Workers Union";6;;;0;60;"Eastern Africa";Kenya;Nandi;"Nandi East";"Nandi Hills";"Nandi Hills";0.1066;35.1838;1;"Daily Nation (Kenya)";National;"Workers of a tea company strike and protest over pay.";0;1618560896;KEN
5273829;404;KEN6244;6244;"28 November 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;"Dagoretti North";Kilimani;"Uhuru Park";-1.2903;36.817;1;"Star (Kenya)";National;"On 28 November, activists demonstrated to protest against rising cases of sexual and gender-based violence in Uhuru Park, Nairobi.";0;1618560981;KEN
5273828;404;KEN6243;6243;"27 November 2016";2016;1;Battles;"Armed clash";"Pokot Ethnic Militia (Kenya)";;4;"Turkana Ethnic Militia (Kenya)";;4;44;"Eastern Africa";Kenya;Turkana;"Turkana East";Kapedo;Lomelo;1.5;35.9167;2;"Star (Kenya)";National;"On 27 November, a woman was killed and a 12-year old girl injured in a shootout near Lomelo between armed pastoralists. The Rift Valley coordinator dismissed reports that 14 people were shot dead.";1;1618560981;KEN
5273213;404;KEN5242;5242;"22 November 2016";2016;1;Battles;"Armed clash";"Police Forces of Kenya (2013-)";;1;"Unidentified Armed Group (Kenya)";;3;13;"Eastern Africa";Kenya;Wajir;"Wajir East";Township;Wajir;1.75;40.06;1;AFP;International;"Unidentified gunmen open fire on a group of students sitting for examination in Wajir. The gunmen later exchanged fire with police with were guarding the institution. Motive not known. No reported deaths.";0;1561469150;KEN
5273827;404;KEN6242;6242;"22 November 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Star (Kenya)";National;"On 22 November, Uber drivers demonstrated in Nairobi over low prices.";0;1561469151;KEN
6315158;404;KEN5243;5243;"22 November 2016";2016;1;"Violence against civilians";Attack;"Unidentified Armed Group (Kenya)";;3;"Civilians (Kenya)";"Students (Kenya)";7;37;"Eastern Africa";Kenya;Wajir;"Wajir East";Township;Wajir;1.75;40.06;1;Xinhua;International;"Unidentified gunmen open fire on a group of students sitting for examination in Wajir. The gunmen later exchanged fire with police with were guarding the institution. Motive not known. No reported deaths.";0;1572403786;KEN
7691147;404;KEN5244;5244;"22 November 2016";2016;1;"Violence against civilians";Attack;"Al Shabaab";;2;"Civilians (Kenya)";;7;27;"Eastern Africa";Kenya;Garissa;Garissa;Waberi;Garissa;-0.4536;39.6461;2;"Shabelle Media Network";Regional;"Al Shabaab attacked Haluqa, outside of Garissa, targeting a Safaricom building. The attackers abducted several workers and took them into Somalia.";0;1618560896;KEN
5273825;404;KEN6240;6240;"20 November 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";"NYS: National Youth Service";6;;;0;60;"Eastern Africa";Kenya;Tharaka-Nithi;Chuka;Karingani;Chuka;-0.3333;37.65;1;"Star (Kenya)";National;"On 20 November, hundreds of National Youth Service (NYS) cohorts in Chuka protested that they could not access their savings. They chanted anti-Jubilee slogans.";0;1618560981;KEN
5273826;404;KEN6241;6241;"20 November 2016";2016;1;"Strategic developments";"Looting/property destruction";"Unidentified Armed Group (Kenya)";;3;;;0;30;"Eastern Africa";Kenya;Mombasa;Mvita;Tononoka;Majengo;-4.0486;39.6706;1;"Star (Kenya)";National;"Property destruction: on 20 November, a group of unknown people armed with machetes and rungus attempted to break into the house of the Mvita MP in Majengo Sega area of Mvita. They pelted the house with stones and smashed a car. No injuries reported.";0;1561469151;KEN
6256592;404;KEN5241;5241;"20 November 2016";2016;1;Battles;"Armed clash";"Jimo Communal Militia (Kenya)";;4;"Agoro Communal Militia (Kenya)";;4;44;"Eastern Africa";Kenya;Kisumu;Nyakach;"South West Nyakach";Nyakach;-0.3835;34.9324;1;"Capital FM";National;"A clash between Jimo and Agoro clans lasts over two days. One death reported the first day, two the second.";2;1572403705;KEN
6256572;404;KEN5239;5239;"19 November 2016";2016;1;Battles;"Armed clash";"Military Forces of Kenya (2013-)";"Police Forces of Kenya (2013-)";1;"Al Shabaab";;2;12;"Eastern Africa";Kenya;Mandera;"Mandera South";"Elwak North";"El Wak";2.8094;40.9358;1;"Capital FM";National;"Four Al-Shabaab members were killed in El-Wak, Mandera County after a combined team of security officers thwarted a planned terror attack against specific high value targets including police camps.";4;1618560895;KEN
6256632;404;KEN5240;5240;"19 November 2016";2016;1;Battles;"Armed clash";"Jimo Communal Militia (Kenya)";;4;"Agoro Communal Militia (Kenya)";;4;44;"Eastern Africa";Kenya;Kisumu;Nyakach;"South West Nyakach";Nyakach;-0.3835;34.9324;1;"Capital FM";National;"A clash between Jimo and Agoro clans lasts over two days. One death reported the first day, two the second.";1;1572403705;KEN
4779319;404;KEN5238;5238;"18 November 2016";2016;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;"Police Forces of Kenya (2013-)";;1;15;"Eastern Africa";Kenya;Nyeri;"Nyeri Central";Rware;Nyeri;-0.4167;36.95;1;"Daily Nation (Kenya)";National;"Police lobbed teargas canisters and shot in the air to disperse a group of youths allied to Governor Mwangi wa Iria. The youths attempted to storm Mumbi grounds which has been booked by Kigumo MP Jamleck Kamau. During the protest the demonstrators sang anti-Kamau songs.";0;1618560895;KEN
4779753;404;KEN5236;5236;"15 November 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";"Students (Kenya)";6;;;0;60;"Eastern Africa";Kenya;Baringo;Koibatek;Ravine;"Eldama Ravine";0.052;35.731;1;"Daily Nation (Kenya)";National;"Dozens of students from Kisii Universitys Eldama Ravine campus demonstrated against the closure of the university.";0;1618560895;KEN
5273209;404;KEN5237;5237;"15 November 2016";2016;1;"Strategic developments";"Change to group/activity";"Al Shabaab";;2;;;0;20;"Eastern Africa";Kenya;Garissa;Ijara;Ijara;Ijara;-1.5952;40.5144;2;"Kenya Standard";National;"Movement of forces: Al Shabaab enters two villages in Ijara sub-county, forcing residents to hear a lecture in their local mosque.";0;1561469150;KEN
4780328;404;KEN5235;5235;"12 November 2016";2016;1;Riots;"Mob violence";"Rioters (Kenya)";"Vigilante Group (Kenya)";5;"Civilians (Kenya)";;7;57;"Eastern Africa";Kenya;Meru;"Imenti North";Municipality;Meru;0.05;37.65;3;"Daily Nation (Kenya)";National;"A vigilante group lynches a suspected murderer at Nthangarine, in Meru County.";1;1618560895;KEN
4780866;404;KEN5233;5233;"09 November 2016";2016;1;Protests;"Peaceful protest";"Protesters (Kenya)";;6;;;0;60;"Eastern Africa";Kenya;Nairobi;Starehe;"Nairobi Central";Nairobi;-1.283;36.817;1;"Daily Nation (Kenya)";National;"Taxi operators protest competition from Uber in Nairobi.";0;1552577165;KEN
4780893;404;KEN5234;5234;"09 November 2016";2016;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;"Police Forces of Kenya (2013-)";;1;15;"Eastern Africa";Kenya;Busia;Butula;"Marachi North";Butula;0.3392;34.3342;1;"Daily Nation (Kenya)";National;"A man was shot dead and two other people injured as police battled a villagers protesting the killing of two guards.";1;1618560895;KEN
4780992;404;KEN5232;5232;"09 November 2016";2016;1;Riots;"Violent demonstration";"Rioters (Kenya)";;5;;;0;50;"Eastern Africa";Kenya;Nairobi;Makadara;Maringo;Bahati;-1.2912;36.8577;1;"Daily Nation (Kenya)";National;"Bahati residents blocked the Nakuru-Nyahururu road disrupting transport activities for over three hours on Wednesday after the county government allegedly failed to help in retrieving a body of a boy from a dam.";0;1618560895;KEN
